a5f884779738c0c2	What are the largest moons of Mercury, Venus, Earth, Mars, and Jupiter?
e85e1087f14cfc49	List the five women who have won the Nobel Prize in Chemistry since 1970 and the university where they received their highest academic degree.
28c4715bc3cf75aa	What are the ages in years of the top 5 most-listened to artists on Spotify in a month?
f895057b6c83748e	What was the population in the 2010s of the five most populous cities in the world?
4c66f78757f3863f	Who were the Nobel Laureates in Literature from 2010 to 2015, and what are the titles of their most famous works?
e99050b7d48c7145	What is the size in square kilometers of the territories of the top 5 richest countries with the highest GDP per capita?
2858e20191f6bda4	What are the names and heights in meters of the top 5 tallest mountains in the world?
ff866ee3e2bf4820	What are the campus sizes, in acres, of the Ivy League colleges?
4dd70c56d2a46e18	What are the names of popular violinists whose last names start with N or Z, and what are their websites?
f2295d27820f8ac2	What are the 5 most popular dog breeds in America and their place of origin, ordered from most to least popular?
085aa1592424a7be	What are the five largest states in the United States by area, and what are their populations?
eac47a26c6ec1699	Who are the current presidents of the nine Colonial Colleges in the United States?
d37ba10545924859	When did the Philadelphia teams in MLB, NBA, NFL, and NHL win their first championships?
cfe8f23b3e45113c	Did Sedol Lee win the Go game against Alpha Go?
440957e02d1c61da	Which member of the G7 has the smallest area?
06d8809127b9e72d	What is the conservation status of the five tallest tree species in the world?
a6e1ce35a1434766	In what year was each member of Blackpink born?
aa2bb6b28944a416	What is the endowment amount in billions of dollars of the top 5 US universities in 2023?
a6545687ea8228bc	What are the current home stadiums of the teams that won the last 10 UEFA European Championships (EURO)?
9b47e929c4b982f4	Who are the current Vice Premiers of the Chinese State Council and what are their birth months?
3cde441dc7f18bf4	What was the population in the year 2000 of the top four countries with the most FIFA World Cup wins?
aedaf67f40b712c7	List the premier league 2023/24 season football teams based in London and their home stadiums?
6a5a3377491de713	Who were the directors of the films that won the Best Picture Oscar in the years 2000, 2005, 2010, 2015, and 2020?
5891f2d4ec445987	What are the birthdays of the 5 top scorers of all time in the UEFA Champions League?
3e4646288bdb81ab	What percent of earthquakes with at least 9.0 magnitude were associated with tsunamis?
7af8d2c46234eac4	What are the birthdates of the chancellors or presidents of the top 5 US public universities by endowment size?
1f3cccb1f9811d12	What are the names and average high temperatures (in °F) of the 7 most visited National Parks in the US?
14b7db2b18bf897c	Which of the world's five highest mountains were first successfully climbed by British mountaineers?
a450e1060c5bab69	Find the name of the Founder of 5 major laptop manufacturing brands by market share
aaec49e1177a5afb	What are the names and capital cities of the four most populous countries in the world?
f384f0d0b3af54e4	What are the largest moons of Earth, Mars, Jupiter, and Saturn, and what are their diameters in kilometers?
4d3d6f1c14f3fdbb	What are the birthplaces of the mathematicians who won the Fields Medal in 2010, and what are the primary educational institutions where they studied?
ddb5f93339663076	Who were the principals of the main artists' high schools in the two songs that Bryson Tiller made guest appearances on in 2022?
0ed1869d5d5b62f9	List the names and birthplaces of the current head coach and the five tallest current players of the Philadelphia 76ers.
9eed0f868068dc12	What are the capital cities of the countries with the most Olympic gold medals?
f3a8115bcfb58655	What are the official websites of the five most populous cities in the world?
46392c4aa1c75391	Identify the four largest deserts on Earth and the dominant type of animal life found in each.
21b5a69403eeda11	What are the five largest countries by population and what is the largest city in each of those countries?
4a484ffa4676b4ce	Who are the current head coaches of the NHL's Philadelphia Flyers, New Jersey Devils, Boston Bruins, Toronto Maple Leafs, Tampa Bay Lightning, and Pittsburgh Penguins?
a150e91a45b9f971	Find the companies with market capitalization greater than a trillion dollars. What are those companies and when were they founded?
a3efebf047c6d6ec	Who is the oldest current serving member of the US Supreme Court?
d648ac0aeada9c7f	Out of the companies that have had exclusive Mountain Dew flavors that are no longer in production, which company has a headquarters in the largest city in terms of total population as of the 2020 census.
9fbd3a09aab4c8a1	Which banks are the top five largest banks in the world by market capitalization and what are their website link addresses?
ffb482fefde57323	What are the five highest grossing films of all time as of November 2023 (not adjusting for inflation), and who directed each film?
093a5d97538b5db3	What is the average running time of each episode of the Marvel miniseries 'Moon Knight' that released in 2022?
59338c8e3bc1f134	Identify the top five countries with the highest total number of medals. What is the sport in which each of these countries has won the most gold medals?
f71b3ba07d3af7d6	What was the population in 1990 of the countries that have successfully landed on the moon?
7d96e121dc56676d	What were the construction costs for each of the five largest power stations in the world?
6a14811bd1e15267	What is the number of league titles won by each minor league affiliate of the Major League Baseball team that won the 2011 World Series?
64d977bd024f1b11	Who won the Nobel Prize of Economics in 2021 and 2022 and what school did they attend for their undergraduate degree?
0502dd01fd5bd124	List the top 5 fastest animals and their species.
8cc68563679b85fa	What is the estimated population in 2023 of the 5 current most populous cities in the world?
b7ae075feb08c948	What are the top 4 best-selling mangas of all time and who is the protagonist for each?
789745e2b9852892	What is the running time (in minutes) of the 5 most recent James Bond films?
1cac05418f2c19d9	What are the populations of the top 10 coffee producing countries in number of people?
4ca77c9fca665fdd	"At which university or company do the authors of ""Introduction to Algorithms"" from MIT Press work?"
30485427b5578fcd	What was the per capita GDP in US dollars in the four continents with the highest GDP in 2022?
7a60f1cc781f2fbe	Which are the top four teams with the most Super Bowl wins and in which states are they located?
498337828f5896d3	What is the area in square kilometers of the city that hosts the alma mater of all partners of the main actors from 'How I Met Your Mother' who eventually hosted the Academy Awards?
e9b241d79ff08ba7	Where are the headquarters of the top 5 companies on the Fortune Global 500 in 2023 located?
70da494f6dbf575c	Who are the current government leaders of the top four countries in terms of GDP?
c0f42143f3dd3be1	What is the total prize money in US dollars for the winner of the League World Championships that had a 4 or 5 game grand final?
