0ca82c8661605e74	Who discovered the first five elements in the periodic table and what were the respective years of their discoveries?
fdc1b389c63ca222	What are the 5 largest cruise ships in the world, and what are their call signs?
40db8922af802a1d	What are the geographical coordinates of the five oldest buildings in the world?
6eabcceb8e365b7c	For teams in the Nippon Professional Baseball league founded after 1945, what are the names of the teams and their mascots?
666fb288d06daeaa	What were the top 5 most viewed Disney Channel episodes, and how many episodes did each of their corresponding shows have in total?
fbb8517ce418b23c	Who are the protagonists of the top five Studio Ghibli movies with the highest Rotten Tomatoes ratings?
0e2a0d84c9818342	Who are the Nobel laureates in Physiology or Medicine awarded after 2020, and in which countries were they born?
ae1c3cec94b75e55	How old is each of the main cast members of the TV series Girls?
c4676215130c46c1	Who are the current leaders of the 5 countries that currently have the highest GDP in the world?
ba8062d8a6a81d72	What are the Gini coefficients of the five largest countries by landmass in Asia?
dca05c88d9a39886	Who are the members of Blackpink and where were they born?
f2dd8689828346c0	Who were the top scorers of the 2022 FIFA World Cup and which teams do they play for?
552c8e5b3b63159e	What are the top 5 highest-grossing films and who directed them?
e082a9732cc2a366	What are the 4 most expensive elements and in what years were they discovered?
00065f204bddb94d	What are the years of birth of the authors of the top 5 best-selling books?
3118a657689d83a5	Find the all-time top goal scorers for the five most successful football clubs in the English Premier League.
723f3438d520f693	What were the top 5 songs on Billboard's Year-End Hot 100 singles of 2005, and who were their first-listed songwriters?
16407610512d6677	In what year did the CEOs of each of the top 5 global companies by revenue begin their term as CEO?
8047613f8e12e507	What are the capitals of the five most populous countries in the world?
4172435efe8bdd8b	What is the total point differential in points scored between the Boston Celtics and the Philadelphia 76ers in series-deciding playoff games since 2012?
47a1c70506e0bee4	Find the 5 largest companies in America (by revenue). Where are they headquartered? (Sort by smallest to largest company)
10d1eb8605bd9b69	Identify the Nobel Prize winners in Physics from 2010 to 2014 and their latest alma maters (universities or colleges).
03158af6bc99e110	What are the hometowns of NBA players at least 7 foot 6 inches in height who played in at least one NBA game?
db12f9be559698b0	Who are the current US Senators who are women and are 60 years old or older, and what are their ages?
3d5d3d43bae31b4b	Who is the mayor of each of the sixth to ninth most populous cities currently in the United States?
05f748584fe70a6b	Who created the original version of the 5 most used social media platforms?
0a950dfa942cf3ad	What are the capitals of the top 5 population countries?
52bd8c7de4bc25ac	What are the names of the cities used for the latest 4 macOS versions and their geographic coordinates?
f752f4f9c231af4e	What is the average July temperature (°F) for the top 5 most populous cities in Pennsylvania?
445e0f67be85856c	What are the top 5 highest grossing movies of all time(adjusted for inflation), and who was their director(s)?
6fa1f99a764d7407	What is the maximum lifespan of domestic cats in years?
b857dc3ac7ad967e	What is the family for each type of forced bulb?
6b6337be2a36de78	What is the country of origin of the five most popular dog breeds from 2019 club registrations?
8c658fbd12f23a02	How many Middle Eastern OPEC countries have a monarchy?
770809245b756930	Who are the top 5 Premier League teams with the most titles, and who are their top scorers along with the total number of goals they have scored in their careers?
0f812852d0bd9366	Who were the nominees for Best New Artist at the 57th Annual Grammy Awards, and what countries were they born in (for individuals) or originated in (for bands)?
422badb7ef6342da	Find the Best Director Oscar winners from the past five years. What are their names and what are their latest works?
59f805bb72e71948	What is the student population of the 5 oldest universities in the world?
8eb84e291eb8c01c	Who were the first five provosts of the University of Pennsylvania (including any repetitions), and where were they born?
e0f33fcd235a75e8	How many division titles have the following teams won: Golden State Warriors, Cleveland Cavaliers, New York Knicks, Toronto Raptors, and Boston Celtics?
efac681de642e27c	Identify the countries in South Asia and the name of the anthems of each of these countries in english text(untranslated)
a90c1950a436a505	What are the highest elevations in meters of the 5 most populated cities in the world?
6b8cd6af029a0f60	Which of Korean rock band 'Day6''s studio albums has the most songs?
a4fce4467c556229	Who were the top five richest people in the United States in 2022, and what undergraduate university did they attend?
0c7d2dcf79960ee6	How many employees did the Big Tech company with the most employees have in 2022?
53baafef8ee1d7ff	What are the production costs (in millions) of the top 5 highest-grossing films?
03156f229dd08e0c	Which members of the Sidemen have their own Wikipedia pages and where did they attend school?
6c7873f9700736f7	What is the total area in square kilometers of each permanent member of the United Nations Security Council?
cea149c21fb31c4e	What were the ages of the commanders and leaders in the United States during the Cuban Missile Crisis at the time of their deaths?
14b8f8068a304024	Who are the Nobel Prize winners in Physics from the year 2010 to 2015? Provide a brief description of their contributions.
4a8a9ba7337a09d3	What are the top five highest-grossing Christmas films at the box office, and what are their box office earnings in millions of dollars?
c79a232600999e2e	Which of the last four presidents (not interim) of the University of Pennsylvania are still alive today?
4f6c04dd60cb2b8c	Who are the Spanish winners of the Grand Slam tournament held in Paris since 1990, and what are the specific dates (month/day/year) they first achieved their career high ATP Singles Ranking?
c4ef7e904e06a670	Name 5 modifiable risk factors for cancer and one cancer that is associated with each risk factor.
515d3a311f403f78	Who are the four most recent presidents of China and where were each of them born?
347504ffb097442d	What is the number of regular-season wins for each of the last five World Series champions?
729601e3ddbac94a	How many championships have the top 5 teams in the Western Conference of the NBA won in the 2023-2024 season?
17162b8b04dd1e7b	Who are the winners of the top 5 most attended FIFA World Cup Finals in history without repeats, and to which confederation does each winner belong?
32df6ef356c5b2c6	How many Ivy League universities have never had a female president or provost?
e635c39658e9e75b	List the venues for the last five Ed Sheeran concerts and their estimated construction costs in dollars.
67fc04df63afb29c	What were the regular season records of the Major League Baseball World Series winning teams in the last five years?
0967e3f9e468813b	What were the six most populous cities in the United States in 2000, and what were their respective populations in number of people?
