400	What line by a cast member of Birds of Feather is believed to have started the archie nickname?
401	What line by a cast member of Doing His Bit is believed to have started the archie nickname?
402	What line by the Southern Roses cast member is believed to have started the Archie nickname?
403	Who was mayor of New York when the first cake mix came out?
404	When did the president of the Confederate States of America end his fight in the Mexican-American war?
405	When did the famous leader of the Confederate Military end his fight in the Mexican-American war?
406	When did the president of the Confederacy end his fight in the Mexican-American war?
407	What is the record label of the Thrill of a Lifetime performer?
408	When did the author of The Rise and Fall of the Confederate Government end his fight in the Mexican-American War?
409	When did the person chosen to be president of the confederacy end his fight in the Mexican-American war?
410	Who did the creator of Derech Mitzvosecha follow?
411	Who followed Menucha Rochel Slonim's father?
412	Who is daughter to the third Rebbe of Chabad Lubavitch, named after his father?
413	What year did the city were Hans-Joachim Merker was born end?
414	What year did Ludwig Friedrich Otto Baumgarten-Crusius's birthplace end?
415	What year did the region where Leuna was located come to an end?
416	What is the mascot of William J. Ripple's university?
417	When did Charles Frederick II's birthplace fall?
418	Who is the mascot of the university related to Randy Conrads?
419	When is the date of birth of the creator of A Burial at Ornans?
420	What is the mascot of the operator of RV Wecoma?
421	What is the mascot of the institution that owns Memorial Union?
422	What is the mascot of the school that owns Goss Stadium at Coleman Field?
423	When is the birthday of the creator of Le ruisseau noir?
424	When was the creator of The Painter's Studio born?
425	When was the painter of Femme nue couchée born?
426	What is the date of birth of the 'Woman with a Parrot' creator?
427	Which two features were played up by the highest paid person in the world?
428	Which two features were played up the Microsoft executive who announced IPTV in 2007?
429	What two features of Windows 98 were highlighted by the man who announced Windows in 1983?
430	Which two features were played up by the author of Business @ the Speed of Thought?
431	Which two features were played up the person who had the biggest net worth in 2017?
432	What happened to the assets of the agency that abolished the dual system of government in bengal after it was removed from power?
433	When was the company that abolished the dual system of government in Bengal established?
434	What administrative territorial entity includes the arrondissement that contains the Digne Cathedral?
435	When was the ruler that was dissolved after the Indian Rebellion of 1857 established?
436	What record label does the performer of Emotional Rain belong to?
437	When was the entity that was dissolved after the Indian Rebellion in 1857 chartered?
438	When was the company who abolished the dual system of government in bengal founded?
439	What league includes the operating group of Al Janoub Stadium?
440	What body of water does the river that Toongabbie Creek flows into flow into?
441	Into what does the river for which Toongabbie Creek serves as the mouth flow?
442	What does the river that Darling Mills Creek turns into flow into?
443	The island where they filmed ninja warrior in Australia is located in what harbor?
444	Into what harbour does the river Lennox Bridge in Parramatta crosses flow?
445	Who created the work that features the appearance of Cosmic Boy?
446	Who wrote the show that Jimmy Olsen works for?
447	Who wrote the TV Series containing the Finale episodes?
448	Who wrote the fictional work Doctor Fate exists in?
449	Who is the mother of Katharine Smith Salisbury's brother?
450	Who is the show Hawkgirl is from by?
451	Who is the spouse of the voice actor of Batman in The Lego Batman Movie?
452	Who is the spouse of the actress that plays leslie knope on parks and recreation?
453	Who is the spouse of the actor who voices Batman in the Lego Batman movie?
454	What actor had the role of the narrator of How I Met Your Mother?
455	Who is the spouse of the person who plays Batman in the Lego Batman Movie?
456	Who does the narrator on How I Met Your Mother end up with?
457	What league includes the sports team that has Maycon Carvalho Inez?
458	Who married the person telling the story in how i met your mother?
459	Who does the person telling the story in How I Met Your Mother end up with?
460	Who is part of the group performing Ask the Fish?
461	Who married the narrator of How I Met Your Mother?
462	What company is the label responsible for Don't Let Me Wait Too Long a part of?
463	What company is I Dig Love's record label a part of?
464	Where did the painter of The Mud Bath study?
465	What company is the record label for Oh Woman, Oh Why a part of?
466	What administrative territorial entity contains the place where Mycenae House is located?
467	What company is the record label of Magic Christian Music part of?
468	What is the parent company of the record label releasing Cold Turkey?
469	What league does the team that uses Dick's Sporting Goods Park play for?
470	What other notable work did the creator of Shrek make?
471	What league was the team that Jose Cancela was a member of in?
472	In which league was Ilsinho's team?
473	Who was played by the creator of Push, Nevada in Dazed and Confused?
474	Who did the person portraying Batman in the Justice League movie play in Dazed and Confused?
475	Who did the actor who played Batman in the new Justice League play in Dazed and Confused?
476	What shares a border with the administrative district where Bieliny, Świętokrzyskie Voivodeship is the capital?
477	Who did the creator of Push, Nevada play in Dazed and Confused?
478	Who did the screenwriter for Good Will Hunting play in Dazed and Confused?
479	When was the kingdom that Heptarchy was part of abolished?
480	How much did the Black Death reduce the population of the region offered aid by the marshall plan?
481	When was the country Merewalh was a citizen of abolished?
482	When was Lady Godiva's birthplace abolished?
483	When was a participant in the Battle of Maserfield abolished?
484	By approximately what percentage did the Black Death reduce the population of the region that the Soviet Union feared invasion from?
485	As a result of the black death it is estimated that the population of the country for Bâton à feu was reduced by how much?
486	What is the mouth of the river which serves as the mouth of the Bumping River?
487	As a result of the Black Death, how much was the population reduced in the place that the US helped with the Marshall Plan?
488	Who is the child of Mahmoud Mirza's father?
489	By how much of the population of the region where Baton a feu originated reduced by the black death?
490	Who is the guy in the One Last Time music video by the singer of a new version of Somewhere Over the Rainbow?
491	"Who stars alongside the songwriter of ""No Tears Left to Cry"" in the music video for ""one last time""?"
492	Who is the guy in the One Last Time video by the participant in The Listening Sessions?
493	Who is the guy in the video of the performer of One Last Time?
494	Who gives out the prize named after the author of The Wealth of Nations?
495	"Who stars in the video ""One Last Time"" by the performer of Baby I?"
496	Who gives out the award named after the person who argued that colonies were redundant?
497	Which city is in the same county as Gmina Jordanow?
498	Who gives out the prize named after the author of Lectures on Jurisprudence?
499	For what river does the river on which Pa Sak Jolasid Dam is located serve as the mouth?
