0	Who is the spouse of the Green performer?
1	Who founded the company that distributed the film UHF?
2	What administrative territorial entity is the owner of Ciudad Deportiva located?
3	Where is Ulrich Walter's employer headquartered?
4	Which company owns the manufacturer of Learjet 60?
5	Who is the child of Caroline LeRoy's spouse?
6	Who is the grandmother of Philippe, Duke of Orléans?
7	What is the goal of the group that European Movement Germany is a member of?
8	What company succeeded the owner of Empire Sports Network?
9	What province shares a border with the province where Lago District is located?
10	What league does the team that plays in Stadio Ciro Vigorito play for?
11	What is a notable work written by the author of The Timothy files?
12	In which borough was Callum McManaman born?
13	What other county does the county where Imperial is located share a border with?
14	In what county is William W. Blair's birthplace located?
15	What award did the author of The Red Tree receive?
16	Where was Tyler MacDuff's child educated?
17	Who is the spouse of the Rabbit Hole's producer?
18	Who is the child of Sigrid Eskilsdotter's child?
19	In which county is Kimbrough Memorial Stadium located?
20	What record label is the performer of Almost Made Ya signed to?
21	Where was the author of Hannibal and Scipio educated at?
22	In which county is Southern Maryland Electric Cooperative headquartered?
23	Who is the child of the Victim of Romance performer?
24	What county was Tim Dubois born in?
25	What record label did the person who is part of The Bruce Lee Band start?
26	What is another notable work made by the author of Miss Sara Sampson?
27	What instrument is played by the person from The Blackout All-Stars?
28	What is the seat of the county where Van Hook Township is located?
29	Who is the father of Edward Baring, 1st Baron Revelstoke's father?
30	What group was the performer of Be the One a member of?
31	Who is the lead singer of the band performing Bang Bang Rock & Roll?
32	What is the network which National Cycle Route 57 is part of an example of?
33	Who is the spouse of the child of Peter Andreas Heiberg?
34	The Unwinding author volunteered for which organisation?
35	What is the capital of the county that Pine Springs is located in?
36	What district is the headquarter of Julia's House located?
37	Who is the spouse of Young Man Luther's author?
38	What record label did the performer of The Place and the Time belong to?
39	Who is the child of the person who followed Tihomir of Serbia?
40	What team was Anna Benson's husband on?
41	What place does the administrative territorial entity that Juba is located in share a border with?
42	Where was the spouse of Frances Tupper born?
43	Who founded the political party of Dimuthu Bandara Abayakoon?
44	Bancroft's county borders what county?
45	In which county is Mark Dismore's birthplace located?
46	Who was the sibling of Nannina de' Medici?
47	What county is the NRHEG High School located in?
48	What league does the team that occupies the Rabat Ajax Football Ground belong to?
49	Who was married to the star of No Escape?
50	What administrative territorial entity contains the place where KPRM is licensed to broadcast to?
51	Where are the headquarters for the publisher of In the Shadow of Greatness?
52	Who is part of the band that performed Full Cooperation?
53	The territory containing Bansaan Island is located at which island?
54	In which county did Snappy Tomato Pizza form?
55	What's the place of birth of the former member of The Sunnyboys?
56	In which district was Ernie Watts born?
57	Which county does Lloyd Dane's birthplace belong to?
58	Who is the spouse of the screenwriter of The Actress?
59	What award was received by the person who authored Missing Person?
60	What event caused the founder of Australia's liberal party to become Prime Minister?
61	What event caused the Liberal Party of Australia's longest-serving leader to become Prime Minister?
62	What was the average per capita GVA in 2013 of the country which created Burma's academic system?
63	Who is the spouse of the creator of The Nanny Reunion: A Nosh to Remember?
64	Who founded the publisher of The Final Testament of the Holy Bible?
65	During which era was the company that makes Nirbhay founded?
66	During what era was the manufacturer of Agni-V founded?
67	In what era was the company known as the manufacturer of Agni-V founded?
68	What city is located in the county containing Qiantong?
69	What is the performer of Heartbeat named after?
70	The Move Ya Body song's band is named after who?
71	When did the spacecraft that detected storms on Neptune leave our solar system?
72	The Nicole and Natalie album's band is named after who?
73	Where was the founder of the National Women's Party born?
74	What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?
75	The Directory of Public Worship was approved by a parliament whose modern equivalent has been based where since 2004?
76	Where was the person featured on the Chester Arthur coin born?
77	Since 2004, what is the location of the body to which, if a matter is not specifically reserved, it is devolved?
78	The city which contains Broadhurst Park shares a border with what town?
79	What is the record label of the Metalworks Studio founder?
80	What is the mouth of watercourse for the body of water where Bartram's Covered Bridge is located?
81	What is the ruler of the underworld in ancient Egypt a part of?
82	What pantheon is the God of the underworld in ancient Egypt a part of?
83	In which district was Alhandra born?
84	In which state is Vera Barbosa's place of birth located?
85	In which state is Póvoa de Santa Iria's municipality located?
86	How old was Mary when engaged to the person from whom São José dos Campos takes it's name?
87	Where was Mary's betrothed born?
88	Where is the country with ISO code ISO 3166-2:CV located?
89	Where is Assomada located?
90	Where is Amílcar Cabral International Airport?
91	Where was the person who wrote about the rioting being a dividing factor in Birmingham educated?
92	Where was the designer of the Lap Engine educated?
93	Where was the creator of the Lap Engine educated?
94	The 1967 Federation Cup is an instance of this tournament which is named after what organization?
95	What is the competition that the 1965 Federation Cup is part of named after?
96	What is the competition the 1972 Federation Cup is part of named after?
97	What is the capital of the county which contains Hickory Grove Estates, Mississippi?
98	Who is the father of the performer of Je dis aime?
99	Who is the father of the Labo M performer?
